# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_2_5481709_5482594	Gene_FGRRES_03568	FGRRES_03568		0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	2	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_548397_548504	Gene_FGRRES_15465_M	FGRRES_15465_M		0	3	4	42	0	0	23	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	23	0	500	7	0	39	1	0	124	0	0	0	0	0	0	0	0	0	0	0	0	18	0	500
Exon_2_5484000_5486039	Gene_FGRRES_03569	FGRRES_03569		0	3	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	500	5	0	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5488544_5490427	Gene_FGRRES_03570_M	FGRRES_03570_M		0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5491969_5492707	Gene_FGRRES_16244	FGRRES_16244		0	6	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	0	500	10	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5493236_5493430	Gene_FGRRES_20175	FGRRES_20175		0	2	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	500	3	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5495502_5495667	Gene_FGRRES_16243	FGRRES_16243		0	1	2	14	0	0	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	4	0	500	3	0	181	2	0	53	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_549628_550016	Gene_FGRRES_08152	FGRRES_08152		0	1	6	23	0	0	9	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	9	0	500	7	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	500
Exon_2_5497210_5497410	Gene_FGRRES_03573	FGRRES_03573		0	1	2	8	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	500	3	0	133	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5499570_5500274	Gene_FGRRES_03574	FGRRES_03574		0	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	500	3	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5500681_5500818	Gene_FGRRES_03575	FGRRES_03575		0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	500	2	0	1057	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5505153_5505471	Gene_FGRRES_16241	FGRRES_16241		0	5	6	10	0	0	2	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	2	0	500	11	0	1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_5508084_5509768	Gene_FGRRES_03577_M	FGRRES_03577_M		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1685	1	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_550864_553683	Gene_FGRRES_17093	FGRRES_17093		0	43	4	18	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	8	10	0	500	47	0	2820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_5511455_5511667	Gene_FGRRES_12412	FGRRES_12412		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5513398_5513529	Gene_FGRRES_16240	FGRRES_16240		0	3	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	500	5	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5515367_5516000	Gene_FGRRES_03579	FGRRES_03579		0	2	2	5	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	500	4	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5517277_5517933	Gene_FGRRES_03580	FGRRES_03580		0	1	2	8	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	500	3	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5518241_5518350	Gene_FGRRES_15195	FGRRES_15195		1	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	7	0	500	1	0	64	2	0	37	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5519869_5520465	Gene_FGRRES_03581	FGRRES_03581		0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5521755_5521932	Gene_FGRRES_03582	FGRRES_03582		0	2	1	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	1	0	500	3	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_2_5524185_5525792	Gene_FGRRES_03583	FGRRES_03583		0	5	8	3	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	500	13	0	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5526452_5526982	Gene_FGRRES_03584	FGRRES_03584		0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5528582_5528864	Gene_FGRRES_03585	FGRRES_03585		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5529580_5529689	Gene_FGRRES_03586	FGRRES_03586		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5531247_5532302	Gene_FGRRES_03587	FGRRES_03587		0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	2	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5535128_5535301	Gene_FGRRES_03588	FGRRES_03588		0	5	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	9	0	500	5	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5537552_5539195	Gene_FGRRES_03589	FGRRES_03589		0	2	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	500	1	0	1644	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_2_5540014_5540329	Gene_FGRRES_03590	FGRRES_03590		0	1	2	9	0	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	500	3	0	575	2	0	60	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5542036_5543018	Gene_FGRRES_03591	FGRRES_03591		0	1	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	500	2	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_554233_554356	Gene_FGRRES_08154	FGRRES_08154		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5544930_5546171	Gene_FGRRES_03592	FGRRES_03592		0	5	4	11	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	4	0	500	9	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_5548032_5549750	Gene_FGRRES_03593	FGRRES_03593		0	4	2	7	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	500	6	0	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5550186_5552063	Gene_FGRRES_03594	FGRRES_03594		0	1	4	10	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	500	5	0	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_5552607_5553074	Gene_FGRRES_03595	FGRRES_03595		0	2	4	10	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	500	5	0	75	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	7	0	500
Exon_2_555372_555977	Gene_FGRRES_17092	FGRRES_17092		0	10	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	12	0	1027	1	0	87	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_2_5554291_5554710	Gene_FGRRES_03596	FGRRES_03596		0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_5555226_5555294	Gene_FGRRES_03597	FGRRES_03597		0	1	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	500	1	0	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_5560302_5560364	Gene_FGRRES_15196	FGRRES_15196		0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_5561972_5563144	Gene_FGRRES_03598	FGRRES_03598		0	2	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	500	2	0	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5564661_5564837	Gene_FGRRES_03599	FGRRES_03599		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5567887_5567964	Gene_FGRRES_12411	FGRRES_12411		0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5569815_5569994	Gene_FGRRES_03600	FGRRES_03600		0	2	2	8	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	500	4	0	300	2	0	70	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_5570734_5572122	Gene_FGRRES_03601	FGRRES_03601		0	2	5	4	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	500	7	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5573474_5573782	Gene_FGRRES_16239_M	FGRRES_16239_M		2	29	26	12	0	0	4	0	0	0	0	0	0	0	0	0	6	26	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	28	2	4	0	500	56	0	1290	6	0	144	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_2_5576372_5577103	Gene_FGRRES_12409	FGRRES_12409		0	0	1	9	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	500	1	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5578481_5579119	Gene_FGRRES_12408	FGRRES_12408		0	0	1	8	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	500	1	0	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5579274_5582684	Gene_FGRRES_03603	FGRRES_03603		0	25	30	3	0	0	2	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	2	0	500	55	0	3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5583764_5584169	Gene_FGRRES_16238	FGRRES_16238		0	2	1	9	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	0	500	3	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5585252_5585516	Gene_FGRRES_03605	FGRRES_03605		0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	500	3	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5586292_5586964	Gene_FGRRES_16237	FGRRES_16237		0	4	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	500	8	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5588885_5588984	Gene_FGRRES_16236	FGRRES_16236		0	2	1	29	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	0	2	0	129	1	0	56	0	0	0	0	0	0	1	0	6	0	0	0	28	0	500
Exon_2_5589793_5592180	Gene_FGRRES_03607_M	FGRRES_03607_M		0	7	4	32	0	0	29	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	29	0	500	11	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5593174_5593233	Gene_FGRRES_16235	FGRRES_16235		0	7	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	500	8	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5595536_5595660	Gene_FGRRES_16234	FGRRES_16234		0	1	2	8	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	500	3	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5596571_5596695	Gene_FGRRES_20176	FGRRES_20176		0	2	3	13	0	0	4	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	0	500	5	0	15	3	0	93	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_5598454_5598642	Gene_FGRRES_15197	FGRRES_15197		0	0	2	7	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	500	2	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_5598925_5600523	Gene_FGRRES_03609	FGRRES_03609		0	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	500	3	0	1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5601073_5602101	Gene_FGRRES_03610	FGRRES_03610		0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5603005_5603931	Gene_FGRRES_03611	FGRRES_03611		0	4	5	11	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	4	0	500	9	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_5604284_5604612	Gene_FGRRES_03612	FGRRES_03612		0	1	2	7	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	500	3	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_560532_560760	Gene_FGRRES_08156	FGRRES_08156		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5606253_5606843	Gene_FGRRES_03613	FGRRES_03613		0	1	2	7	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	500	3	0	909	1	0	65	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5608339_5608945	Gene_FGRRES_03614	FGRRES_03614		0	3	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	500	5	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5611432_5611919	Gene_FGRRES_03615	FGRRES_03615		0	3	2	10	0	0	5	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	0	500	5	0	993	1	0	66	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_5614975_5618718	Gene_FGRRES_03616	FGRRES_03616		0	12	5	4	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	2	0	500	17	0	3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5619077_5620126	Gene_FGRRES_12407	FGRRES_12407		0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	500	4	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5620575_5620644	Gene_FGRRES_16233	FGRRES_16233		0	3	0	6	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	500	2	0	239	1	0	52	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_2_5622275_5622943	Gene_FGRRES_12405_M	FGRRES_12405_M		0	2	5	7	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	500	7	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_5623380_5624162	Gene_FGRRES_12404	FGRRES_12404		0	4	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	500	8	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5626285_5626968	Gene_FGRRES_03619_M	FGRRES_03619_M		0	2	0	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	500	2	0	387	1	0	63	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_562739_562850	Gene_FGRRES_08157	FGRRES_08157		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5629066_5629297	Gene_FGRRES_03620	FGRRES_03620		0	4	3	7	0	0	5	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	500	7	0	1281	2	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_5631998_5632552	Gene_FGRRES_03621	FGRRES_03621		0	2	6	9	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	3	0	500	8	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_5632766_5632813	Gene_FGRRES_16232_M	FGRRES_16232_M		2	1	3	22	0	0	1	1	0	0	0	0	0	0	0	0	15	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	500	5	0	562	15	0	446	0	0	0	1	0	2	0	0	0	0	0	0	6	0	500
Exon_2_563510_564636	Gene_FGRRES_08158	FGRRES_08158		0	12	1	11	0	0	7	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7	0	500	13	0	282	3	0	56	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5637951_5638231	Gene_FGRRES_03624	FGRRES_03624		0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5639124_5639350	Gene_FGRRES_12403_M	FGRRES_12403_M		0	2	3	4	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	500	5	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5641097_5641720	Gene_FGRRES_12402	FGRRES_12402		0	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	500	2	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_5642230_5643948	Gene_FGRRES_03626	FGRRES_03626		0	1	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	3	0	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_5645185_5645725	Gene_FGRRES_16231	FGRRES_16231		0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
