# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+disruptive_inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_deletion	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_deletion	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_2_7852227_7853478	Gene_FGRRES_04385	FGRRES_04385		0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7854244_7854257	Gene_FGRRES_04386	FGRRES_04386		0	7	7	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	0	500	14	0	2222	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_7857029_7858993	Gene_FGRRES_12264	FGRRES_12264		0	4	2	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	500	6	0	1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7859275_7859634	Gene_FGRRES_12263	FGRRES_12263		0	2	2	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	1	0	500	3	0	1269	4	0	74	0	0	0	0	0	0	1	0	6	0	0	0	16	0	500
Exon_2_7862067_7862924	Gene_FGRRES_04388	FGRRES_04388		0	21	3	34	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	21	0	500	24	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_2_7865198_7865257	Gene_FGRRES_15019	FGRRES_15019		0	9	2	62	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	50	0	500	10	0	35	12	0	78	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_2_7865926_7866015	Gene_FGRRES_04390	FGRRES_04390		2	13	2	67	0	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	12	2	56	0	500	16	0	943	9	0	56	0	0	0	0	0	0	1	0	90	0	0	0	2	0	500
Exon_2_7868102_7868167	Gene_FGRRES_04391	FGRRES_04391		0	1	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_7870037_7870064	Gene_FGRRES_16119	FGRRES_16119		0	1	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	2	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_7871921_7872016	Gene_FGRRES_15241	FGRRES_15241		0	1	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	2	0	123	1	0	231	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7872958_7873003	Gene_FGRRES_04393	FGRRES_04393		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7877055_7877404	Gene_FGRRES_04395_M	FGRRES_04395_M		0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	2	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7878197_7879195	Gene_FGRRES_04396	FGRRES_04396		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7882274_7882447	Gene_FGRRES_04397	FGRRES_04397		0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	1	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7885031_7885927	Gene_FGRRES_04398	FGRRES_04398		0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	897	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7887780_7887872	Gene_FGRRES_04399	FGRRES_04399		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7889355_7889513	Gene_FGRRES_04400	FGRRES_04400		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	1	0	304	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7894048_7894503	Gene_FGRRES_04401	FGRRES_04401		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7895592_7895739	Gene_FGRRES_15242	FGRRES_15242		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7898685_7898996	Gene_FGRRES_12262	FGRRES_12262		0	1	1	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	2	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7898694_7898907	Gene_FGRRES_20205	FGRRES_20205		0	1	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	500	1	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_7901260_7901396	Gene_FGRRES_04402	FGRRES_04402		0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	1	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7902237_7904578	Gene_FGRRES_04403	FGRRES_04403		0	1	4	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	5	0	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7905301_7905987	Gene_FGRRES_04404	FGRRES_04404		0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	3	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7908331_7909084	Gene_FGRRES_16117	FGRRES_16117		0	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	3	0	365	1	0	55	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_7909810_7909971	Gene_FGRRES_15243	FGRRES_15243		0	1	2	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	500	3	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_7910702_7910841	Gene_FGRRES_04407	FGRRES_04407		0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	140	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_7911720_7912999	Gene_FGRRES_04408	FGRRES_04408		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7917327_7917542	Gene_FGRRES_04409	FGRRES_04409		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7918500_7918618	Gene_FGRRES_04410	FGRRES_04410		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7920128_7921120	Gene_FGRRES_04411	FGRRES_04411		0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	2	0	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7922174_7922471	Gene_FGRRES_04412	FGRRES_04412		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7924488_7924606	Gene_FGRRES_04413	FGRRES_04413		0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_7928298_7928553	Gene_FGRRES_16116	FGRRES_16116		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7935867_7935981	Gene_FGRRES_04416	FGRRES_04416		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7938780_7938839	Gene_FGRRES_04417	FGRRES_04417		0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7949203_7949367	Gene_FGRRES_04418	FGRRES_04418		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7953518_7953714	Gene_FGRRES_04419	FGRRES_04419		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	2	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7955831_7956716	Gene_FGRRES_04420	FGRRES_04420		0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7957171_7958541	Gene_FGRRES_04421	FGRRES_04421		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7960591_7960821	Gene_FGRRES_20207	FGRRES_20207		0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	2	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7961448_7961807	Gene_FGRRES_04423	FGRRES_04423		0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	500	4	0	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7966897_7968060	Gene_FGRRES_04424	FGRRES_04424		0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7968642_7972745	Gene_FGRRES_04425	FGRRES_04425		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	4104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7976074_7977110	Gene_FGRRES_04426	FGRRES_04426		1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7981515_7981883	Gene_FGRRES_12258	FGRRES_12258		0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7983322_7983633	Gene_FGRRES_12257	FGRRES_12257		0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7984783_7986771	Gene_FGRRES_04427	FGRRES_04427		0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7987319_7987860	Gene_FGRRES_04428	FGRRES_04428		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7989077_7992064	Gene_FGRRES_04429	FGRRES_04429		0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	3	0	2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7992747_7993215	Gene_FGRRES_04430	FGRRES_04430		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7995830_7996259	Gene_FGRRES_04431	FGRRES_04431		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1073	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_2_8005127_8005138	Gene_FGRRES_04433_M	FGRRES_04433_M		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8007914_8008052	Gene_FGRRES_04434	FGRRES_04434		0	2	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	500	3	0	1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8012733_8012785	Gene_FGRRES_15244	FGRRES_15244		1	0	2	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	500	2	0	53	1	0	62	0	0	0	1	0	2	0	0	0	0	0	0	3	0	500
Exon_2_8014136_8015676	Gene_FGRRES_04435	FGRRES_04435		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8017664_8018639	Gene_FGRRES_04436	FGRRES_04436		0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	5	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8019275_8019996	Gene_FGRRES_04437	FGRRES_04437		0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8022028_8022414	Gene_FGRRES_04438	FGRRES_04438		0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	4	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8024472_8026437	Gene_FGRRES_04439	FGRRES_04439		0	11	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	1	0	500	12	0	3942	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8033605_8034120	Gene_FGRRES_16115_M	FGRRES_16115_M		0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	4	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8038739_8039629	Gene_FGRRES_16114	FGRRES_16114		0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	500	1	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8040770_8041132	Gene_FGRRES_04441_M	FGRRES_04441_M		0	4	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	500	4	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8042586_8042857	Gene_FGRRES_04442	FGRRES_04442		0	3	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	500	4	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8044610_8044680	Gene_FGRRES_04443	FGRRES_04443		0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	500	1	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8045818_8047236	Gene_FGRRES_04444	FGRRES_04444		0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	2	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8047851_8048245	Gene_FGRRES_04445_M	FGRRES_04445_M		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8048444_8049365	Gene_FGRRES_16113	FGRRES_16113		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8053349_8053801	Gene_FGRRES_04447	FGRRES_04447		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8053890_8054861	Gene_FGRRES_04448	FGRRES_04448		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8055123_8056088	Gene_FGRRES_16112	FGRRES_16112		0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	2	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8056604_8057326	Gene_FGRRES_04450	FGRRES_04450		0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	1	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
