# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_2_7902237_7904578	Gene_FGRRES_04403	FGRRES_04403		0	2	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	500	6	0	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7905301_7905987	Gene_FGRRES_04404	FGRRES_04404		0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	3	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7908331_7909084	Gene_FGRRES_16117	FGRRES_16117		0	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	3	0	365	1	0	55	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_7909810_7909971	Gene_FGRRES_15243	FGRRES_15243		0	1	2	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	500	3	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_7910702_7910841	Gene_FGRRES_04407	FGRRES_04407		0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	140	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_791095_791628	Gene_FGRRES_13412	FGRRES_13412		0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7911720_7912999	Gene_FGRRES_04408	FGRRES_04408		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7917327_7917542	Gene_FGRRES_04409	FGRRES_04409		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7924488_7924606	Gene_FGRRES_04413	FGRRES_04413		0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_792492_793206	Gene_FGRRES_08242	FGRRES_08242		0	5	5	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	5	0	500	10	0	437	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7928298_7928553	Gene_FGRRES_16116	FGRRES_16116		2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7935867_7935981	Gene_FGRRES_04416	FGRRES_04416		0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7938780_7938839	Gene_FGRRES_04417	FGRRES_04417		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7947985_7948145	Gene_FGRRES_20206	FGRRES_20206		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_794909_796281	Gene_FGRRES_08243_M	FGRRES_08243_M		1	6	9	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	16	0	940	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_7949203_7949367	Gene_FGRRES_04418	FGRRES_04418		0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	2	0	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7953518_7953714	Gene_FGRRES_04419	FGRRES_04419		0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7955831_7956716	Gene_FGRRES_04420	FGRRES_04420		0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7960591_7960821	Gene_FGRRES_20207	FGRRES_20207		0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	2	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7961448_7961807	Gene_FGRRES_04423	FGRRES_04423		0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	500	3	0	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_7966897_7968060	Gene_FGRRES_04424	FGRRES_04424		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7968642_7972745	Gene_FGRRES_04425	FGRRES_04425		0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	4104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_798058_798653	Gene_FGRRES_08244	FGRRES_08244		1	0	4	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	500	4	0	596	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	18	0	500
Exon_2_7981515_7981883	Gene_FGRRES_12258	FGRRES_12258		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7983322_7983633	Gene_FGRRES_12257	FGRRES_12257		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_7984783_7986771	Gene_FGRRES_04427	FGRRES_04427		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7989077_7992064	Gene_FGRRES_04429	FGRRES_04429		0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	3	0	2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7992747_7993215	Gene_FGRRES_04430	FGRRES_04430		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_7995830_7996259	Gene_FGRRES_04431	FGRRES_04431		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_2_800325_801637	Gene_FGRRES_08245	FGRRES_08245		0	1	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	500	4	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8003356_8004672	Gene_FGRRES_04432	FGRRES_04432		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8005127_8005138	Gene_FGRRES_04433_M	FGRRES_04433_M		0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8007914_8008052	Gene_FGRRES_04434	FGRRES_04434		0	2	2	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	500	4	0	1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8012733_8012785	Gene_FGRRES_15244	FGRRES_15244		0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	500	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8014136_8015676	Gene_FGRRES_04435	FGRRES_04435		0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8017664_8018639	Gene_FGRRES_04436	FGRRES_04436		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8019275_8019996	Gene_FGRRES_04437	FGRRES_04437		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8022028_8022414	Gene_FGRRES_04438	FGRRES_04438		0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8024472_8026437	Gene_FGRRES_04439	FGRRES_04439		0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	10	0	3942	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_802591_802774	Gene_FGRRES_15472	FGRRES_15472		0	2	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	2	0	500	2	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_80305_80522	Gene_FGRRES_17127	FGRRES_17127		1	2	2	15	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	8	0	500	5	0	179	1	0	66	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8033605_8034120	Gene_FGRRES_16115_M	FGRRES_16115_M		0	5	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	500	9	0	312	1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_803608_805141	Gene_FGRRES_08246_M	FGRRES_08246_M		0	3	3	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	500	6	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8038739_8039629	Gene_FGRRES_16114	FGRRES_16114		0	1	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	500	1	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8040770_8041132	Gene_FGRRES_04441_M	FGRRES_04441_M		0	3	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	500	3	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8042586_8042857	Gene_FGRRES_04442	FGRRES_04442		0	3	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	500	5	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8044610_8044680	Gene_FGRRES_04443	FGRRES_04443		0	0	1	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	1	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8045818_8047236	Gene_FGRRES_04444	FGRRES_04444		0	0	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	2	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8047851_8048245	Gene_FGRRES_04445_M	FGRRES_04445_M		0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	1	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8048444_8049365	Gene_FGRRES_16113	FGRRES_16113		0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8053890_8054861	Gene_FGRRES_04448	FGRRES_04448		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8055123_8056088	Gene_FGRRES_16112	FGRRES_16112		0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	3	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8056604_8057326	Gene_FGRRES_04450	FGRRES_04450		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_805902_806225	Gene_FGRRES_13411	FGRRES_13411		0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	2	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8060303_8060794	Gene_FGRRES_16111_M	FGRRES_16111_M		0	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	1	0	532	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_2_8063718_8063959	Gene_FGRRES_20208	FGRRES_20208		0	1	1	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	500	2	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8064905_8065665	Gene_FGRRES_12255	FGRRES_12255		0	3	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	500	3	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8071613_8073049	Gene_FGRRES_04451	FGRRES_04451		0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	1	0	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_807544_807792	Gene_FGRRES_08247	FGRRES_08247		0	1	7	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	8	0	73	3	0	202	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8079240_8079497	Gene_FGRRES_16110	FGRRES_16110		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8082509_8083006	Gene_FGRRES_04453	FGRRES_04453		0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	500	0	0	0	3	0	61	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8084265_8084391	Gene_FGRRES_04454	FGRRES_04454		0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8085313_8086121	Gene_FGRRES_04455	FGRRES_04455		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8087299_8087932	Gene_FGRRES_04456	FGRRES_04456		0	3	2	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	500	4	0	281	2	0	163	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_2_8092644_8093821	Gene_FGRRES_04457	FGRRES_04457		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8095180_8096427	Gene_FGRRES_04458	FGRRES_04458		0	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	500	4	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_809798_810225	Gene_FGRRES_08248	FGRRES_08248		0	12	6	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	1	4	0	500	16	0	1847	4	0	55	0	0	0	0	0	0	2	0	6	0	0	0	1	0	500
Exon_2_8098084_8098396	Gene_FGRRES_04459	FGRRES_04459		0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	1124	1	0	141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8100232_8100354	Gene_FGRRES_15246	FGRRES_15246		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8101240_8101267	Gene_FGRRES_20209	FGRRES_20209		0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	60	1	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8102374_8102679	Gene_FGRRES_20210	FGRRES_20210		0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	500	1	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8106293_8106588	Gene_FGRRES_12254	FGRRES_12254		2	2	0	7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	151	4	0	58	0	0	0	0	0	0	2	0	6	0	0	0	3	0	500
Exon_2_8108144_8108149	Gene_FGRRES_20211	FGRRES_20211		0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8108844_8109407	Gene_FGRRES_12253	FGRRES_12253		1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	2	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8109668_8109685	Gene_FGRRES_04460_M	FGRRES_04460_M		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	77	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8117840_8118086	Gene_FGRRES_04461	FGRRES_04461		0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	578	2	0	376	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8119800_8119917	Gene_FGRRES_04462	FGRRES_04462		0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8121166_8121894	Gene_FGRRES_04463	FGRRES_04463		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
