# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_2_8108144_8108149	Gene_FGRRES_20211	FGRRES_20211		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8108844_8109407	Gene_FGRRES_12253	FGRRES_12253		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8117840_8118086	Gene_FGRRES_04461	FGRRES_04461		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8134287_8134620	Gene_FGRRES_12251	FGRRES_12251		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_814028_814189	Gene_FGRRES_17074_M	FGRRES_17074_M		1	2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	500	4	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8165899_8165978	Gene_FGRRES_04476	FGRRES_04476		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8167164_8167403	Gene_FGRRES_04477	FGRRES_04477		0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_817951_818300	Gene_FGRRES_08250_M	FGRRES_08250_M		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_819229_819385	Gene_FGRRES_08251	FGRRES_08251		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8198651_8198767	Gene_FGRRES_04486	FGRRES_04486		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8199700_8201124	Gene_FGRRES_04487	FGRRES_04487		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_820514_821238	Gene_FGRRES_08252	FGRRES_08252		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8206195_8206513	Gene_FGRRES_12245_7_16107_M	FGRRES_12245_7_16107_M		1	6	14	3	2	1	14	0	0	0	0	0	0	0	1	0	0	6	0	2	0	500	21	0	322	1	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8213996_8215792	Gene_FGRRES_16106	FGRRES_16106		0	1	6	8	8	0	6	0	0	0	0	0	0	0	0	0	0	1	0	8	0	500	7	0	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8226305_8227996	Gene_FGRRES_17617_M	FGRRES_17617_M		0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8231213_8232295	Gene_FGRRES_04499	FGRRES_04499		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8238679_8239047	Gene_FGRRES_04502	FGRRES_04502		0	1	4	1	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	680	1	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8242822_8242899	Gene_FGRRES_12244	FGRRES_12244		0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8244585_8244720	Gene_FGRRES_04504	FGRRES_04504		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8264600_8264678	Gene_FGRRES_16103	FGRRES_16103		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8270041_8270305	Gene_FGRRES_04510	FGRRES_04510		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_827040_827177	Gene_FGRRES_17073	FGRRES_17073		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8271844_8272347	Gene_FGRRES_04511_M	FGRRES_04511_M		0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_827341_827929	Gene_FGRRES_08255	FGRRES_08255		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8273961_8277254	Gene_FGRRES_04512	FGRRES_04512		0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8280207_8280386	Gene_FGRRES_16102	FGRRES_16102		0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8283692_8286369	Gene_FGRRES_16101	FGRRES_16101		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8287810_8288604	Gene_FGRRES_04516	FGRRES_04516		0	2	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	5	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8290337_8291118	Gene_FGRRES_04517	FGRRES_04517		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8291733_8292458	Gene_FGRRES_04518	FGRRES_04518		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8294644_8296321	Gene_FGRRES_04519	FGRRES_04519		2	5	16	2	0	2	16	0	1	0	0	0	0	0	1	0	0	5	0	0	0	0	22	0	237	2	0	89	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8311617_8312722	Gene_FGRRES_04524	FGRRES_04524		0	2	1	7	0	0	1	0	0	0	0	0	1	0	0	0	0	1	7	0	0	0	2	0	194	0	0	0	0	0	0	0	0	0	1	0	533	0	0	0	7	0	500
Exon_2_831380_831783	Gene_FGRRES_17071	FGRRES_17071		0	3	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	3	0	3	0	500	5	0	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8314238_8314605	Gene_FGRRES_04525	FGRRES_04525		2	9	11	6	0	2	11	0	0	0	2	0	0	0	1	1	0	7	4	0	0	0	20	0	1129	2	0	58	0	0	0	0	0	0	2	0	6	0	0	0	4	0	500
Exon_2_8321587_8321831	Gene_FGRRES_04527	FGRRES_04527		0	1	3	10	0	1	3	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	4	0	200	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_8326888_8326994	Gene_FGRRES_04528	FGRRES_04528		0	7	2	12	12	0	2	0	0	0	0	0	0	0	0	0	0	7	0	12	0	500	9	0	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8328212_8328677	Gene_FGRRES_04529_M	FGRRES_04529_M		0	1	1	15	15	0	1	0	0	0	0	0	0	0	0	0	0	1	0	15	0	500	2	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_834796_834817	Gene_FGRRES_08258	FGRRES_08258		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8348269_8348413	Gene_FGRRES_04537	FGRRES_04537		0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8350793_8350833	Gene_FGRRES_04538	FGRRES_04538		1	3	5	16	10	3	5	0	0	0	0	0	0	0	0	0	1	3	3	10	0	500	9	0	848	3	0	163	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8353096_8353332	Gene_FGRRES_04539	FGRRES_04539		0	2	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	6	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8367016_8367136	Gene_FGRRES_04546	FGRRES_04546		0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8369260_8369961	Gene_FGRRES_04547	FGRRES_04547		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8371731_8371858	Gene_FGRRES_12234_M	FGRRES_12234_M		0	1	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_2_8374647_8375028	Gene_FGRRES_04550_M	FGRRES_04550_M		0	1	1	10	10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	10	0	500	2	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8375987_8376067	Gene_FGRRES_16097	FGRRES_16097		1	2	3	5	0	0	3	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0	6	0	2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_838829_840844	Gene_FGRRES_17069	FGRRES_17069		0	2	5	6	0	0	5	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	7	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8408452_8409332	Gene_FGRRES_04562	FGRRES_04562		0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	500	1	0	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8410520_8411467	Gene_FGRRES_04563	FGRRES_04563		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8412313_8412570	Gene_FGRRES_15253_M	FGRRES_15253_M		0	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8412783_8413263	Gene_FGRRES_12231_2_M	FGRRES_12231_2_M		0	2	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	4	0	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8415941_8417215	Gene_FGRRES_04565	FGRRES_04565		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8418595_8418941	Gene_FGRRES_16093	FGRRES_16093		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_841889_842845	Gene_FGRRES_13408_M	FGRRES_13408_M		0	0	1	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500	1	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8420599_8421054	Gene_FGRRES_04567	FGRRES_04567		0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8426891_8427238	Gene_FGRRES_04571	FGRRES_04571		0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8431079_8443825	Gene_FGRRES_16091	FGRRES_16091		1	5	9	3	0	0	9	0	0	0	0	0	0	0	1	0	0	5	3	0	0	0	15	0	12747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8447695_8448978	Gene_FGRRES_04574	FGRRES_04574		0	2	1	4	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	500	3	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8450633_8450868	Gene_FGRRES_04575	FGRRES_04575		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8452367_8452522	Gene_FGRRES_16090	FGRRES_16090		1	0	0	7	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	500	1	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8461233_8462000	Gene_FGRRES_04580	FGRRES_04580		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8466327_8466431	Gene_FGRRES_04581	FGRRES_04581		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8485372_8486148	Gene_FGRRES_04587_M	FGRRES_04587_M		1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8491420_8497281	Gene_FGRRES_04588	FGRRES_04588		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8502391_8502526	Gene_FGRRES_04591	FGRRES_04591		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8518249_8520474	Gene_FGRRES_04598	FGRRES_04598		0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	1	0	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_2_8527286_8527489	Gene_FGRRES_15251	FGRRES_15251		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8528266_8528568	Gene_FGRRES_12220	FGRRES_12220		0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8528715_8529566	Gene_FGRRES_16086	FGRRES_16086		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8530143_8530261	Gene_FGRRES_12218	FGRRES_12218		0	4	16	11	10	0	16	0	0	0	2	0	0	0	0	0	0	2	1	10	0	500	18	0	1202	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	1	0	500
Exon_2_8532215_8534605	Gene_FGRRES_12217	FGRRES_12217		1	1	5	12	0	0	5	0	0	0	0	0	0	0	1	0	0	1	12	0	0	0	7	0	2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_2_8543231_8543764	Gene_FGRRES_16085	FGRRES_16085		0	4	7	1	0	1	7	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	10	0	961	1	0	50	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_2_8546261_8546585	Gene_FGRRES_16084	FGRRES_16084		0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	851	0	0	0	0	0	0	0	0	0	1	0	851	0	0	0	0	0	0
Exon_2_854675_854996	Gene_FGRRES_08264	FGRRES_08264		0	0	4	5	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	4	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8553416_8555236	Gene_FGRRES_04612	FGRRES_04612		0	1	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8555735_8556114	Gene_FGRRES_04613	FGRRES_04613		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8557680_8558104	Gene_FGRRES_04614	FGRRES_04614		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8559293_8559997	Gene_FGRRES_04615	FGRRES_04615		0	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_856078_857204	Gene_FGRRES_08265	FGRRES_08265		0	9	4	8	8	0	4	0	0	0	0	0	0	0	0	0	0	9	0	8	0	500	13	0	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8563401_8563804	Gene_FGRRES_04617	FGRRES_04617		1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8572519_8572973	Gene_FGRRES_12216	FGRRES_12216		1	3	10	12	1	2	10	0	0	0	0	0	0	0	1	0	0	3	9	1	0	500	14	0	46	2	0	134	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_8573606_8574376	Gene_FGRRES_12215	FGRRES_12215		0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8579199_8579224	Gene_FGRRES_15258	FGRRES_15258		0	1	1	10	6	2	1	0	0	0	0	0	0	0	0	0	0	1	2	6	0	500	2	0	156	2	0	59	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8579787_8580342	Gene_FGRRES_04621	FGRRES_04621		0	1	4	5	5	0	4	0	0	0	0	0	0	0	0	0	0	1	0	5	0	500	5	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_858386_859435	Gene_FGRRES_08266	FGRRES_08266		0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8588273_8588324	Gene_FGRRES_04623_M	FGRRES_04623_M		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8590476_8591572	Gene_FGRRES_12213_M	FGRRES_12213_M		0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1097	1	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8596646_8596768	Gene_FGRRES_04627	FGRRES_04627		0	1	4	1	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	676	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8601814_8602723	Gene_FGRRES_04628_M	FGRRES_04628_M		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8607075_8607327	Gene_FGRRES_04629	FGRRES_04629		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8610397_8612211	Gene_FGRRES_16083	FGRRES_16083		3	11	15	0	0	0	15	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	29	0	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8620515_8621403	Gene_FGRRES_12210	FGRRES_12210		0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8643322_8645091	Gene_FGRRES_04641	FGRRES_04641		0	7	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	13	0	1770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8645539_8645789	Gene_FGRRES_04642	FGRRES_04642		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8647081_8647527	Gene_FGRRES_04643	FGRRES_04643		0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8649921_8650083	Gene_FGRRES_16081	FGRRES_16081		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8658960_8659847	Gene_FGRRES_04647	FGRRES_04647		0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8660472_8660726	Gene_FGRRES_16080_M	FGRRES_16080_M		0	3	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8663069_8663836	Gene_FGRRES_04649_M	FGRRES_04649_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8671923_8675221	Gene_FGRRES_16078	FGRRES_16078		0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8677529_8677602	Gene_FGRRES_04654	FGRRES_04654		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8682218_8682740	Gene_FGRRES_04656	FGRRES_04656		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_86858_86874	Gene_FGRRES_07987	FGRRES_07987		2	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	381	2	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8689547_8691601	Gene_FGRRES_04660_M	FGRRES_04660_M		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8700763_8701100	Gene_FGRRES_16077	FGRRES_16077		0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8702867_8704450	Gene_FGRRES_04665	FGRRES_04665		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_870398_870696	Gene_FGRRES_13405	FGRRES_13405		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8704959_8705164	Gene_FGRRES_04666	FGRRES_04666		0	3	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1687	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
