# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant+splice_acceptor_variant+splice_donor_variant+splice_region_variant+splice_region_variant+splice_region_variant+splice_region_variant+intron_variant+intron_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_deletion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_2_877180_878788	Gene_FGRRES_17068	FGRRES_17068		0	3	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	500	5	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8773397_8773438	Gene_FGRRES_11635_M	FGRRES_11635_M		1	3	3	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	6	0	500	5	0	131	1	0	90	1	0	2	0	0	0	1	0	6	0	0	0	3	0	500
Exon_2_8778022_8778683	Gene_FGRRES_16073	FGRRES_16073		0	5	8	20	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	6	11	0	500	12	0	982	3	0	160	0	0	0	0	0	0	1	0	6	0	0	0	6	0	500
Exon_2_8790954_8793685	Gene_FGRRES_16066	FGRRES_16066		1	5	6	15	0	1	0	14	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	14	0	500	12	0	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8796543_8797070	Gene_FGRRES_11577	FGRRES_11577		0	4	2	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	500	6	0	396	4	0	142	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8798192_8799538	Gene_FGRRES_11576	FGRRES_11576		0	2	2	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	4	0	500	4	0	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_2_8800284_8801756	Gene_FGRRES_14021	FGRRES_14021		1	6	8	20	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	7	13	0	500	15	0	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8802283_8802455	Gene_FGRRES_14020_M	FGRRES_14020_M		0	1	5	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	0	500	6	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8803462_8803524	Gene_FGRRES_11574	FGRRES_11574		2	2	23	21	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	22	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	9	9	0	500	27	0	592	3	0	52	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_8804590_8805626	Gene_FGRRES_16065	FGRRES_16065		0	5	7	27	0	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	23	0	500	12	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8806548_8809276	Gene_FGRRES_16064	FGRRES_16064		0	5	1	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	8	0	500	6	0	2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_880820_881512	Gene_FGRRES_08273	FGRRES_08273		0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	500	2	0	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8810120_8811001	Gene_FGRRES_11572	FGRRES_11572		0	4	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	500	6	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8812394_8813752	Gene_FGRRES_14019_M	FGRRES_14019_M		0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8813852_8815110	Gene_FGRRES_16063	FGRRES_16063		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8816307_8816403	Gene_FGRRES_16062	FGRRES_16062		0	1	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_2_8818064_8818122	Gene_FGRRES_11569	FGRRES_11569		2	12	6	21	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	10	0	15	0	500	18	0	342	6	0	55	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_2_8821182_8821249	Gene_FGRRES_14018	FGRRES_14018		0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	139	0	0	0	2	0	500
Exon_2_8821710_8823263	Gene_FGRRES_11568	FGRRES_11568		0	16	6	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	4	0	500	22	0	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8824013_8824058	Gene_FGRRES_16061	FGRRES_16061		0	4	2	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	7	0	500	6	0	221	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8826125_8826717	Gene_FGRRES_11566_M	FGRRES_11566_M		0	3	1	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	0	500	4	0	109	2	0	52	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8827991_8828057	Gene_FGRRES_16060	FGRRES_16060		0	10	1	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	1	4	0	500	9	0	157	6	0	63	0	0	0	0	0	0	2	0	6	0	0	0	1	0	500
Exon_2_882808_883521	Gene_FGRRES_13402	FGRRES_13402		0	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	5	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8830537_8830758	Gene_FGRRES_14017	FGRRES_14017		1	2	4	16	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	11	5	0	500	7	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_2_8831722_8832017	Gene_FGRRES_11564	FGRRES_11564		0	4	3	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	11	0	500	7	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8833443_8833626	Gene_FGRRES_14016	FGRRES_14016		0	6	10	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	5	0	500	16	0	1126	3	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8835796_8835903	Gene_FGRRES_16059	FGRRES_16059		0	4	0	19	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6	9	0	500	3	0	231	4	0	65	0	0	0	0	0	0	1	0	6	0	0	0	6	0	500
Exon_2_8837763_8838089	Gene_FGRRES_11562	FGRRES_11562		0	5	0	18	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	9	0	500	5	0	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_2_883914_884075	Gene_FGRRES_08275_M	FGRRES_08275_M		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8840033_8840149	Gene_FGRRES_11561	FGRRES_11561		0	3	4	22	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	15	0	500	7	0	1119	1	0	82	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8842106_8842280	Gene_FGRRES_16058	FGRRES_16058		0	7	2	25	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	17	7	0	500	8	0	814	1	0	54	0	0	0	0	0	0	1	0	175	0	0	0	17	0	500
Exon_2_8846714_8846804	Gene_FGRRES_11559	FGRRES_11559		0	3	3	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	8	0	500	6	0	1948	4	0	63	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8849490_8849621	Gene_FGRRES_20219	FGRRES_20219		1	0	1	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	4	0	500	2	0	132	4	0	118	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8850574_8851773	Gene_FGRRES_11558_M	FGRRES_11558_M		0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	3	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_885363_885520	Gene_FGRRES_15466	FGRRES_15466		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8854917_8854974	Gene_FGRRES_11557	FGRRES_11557		0	6	3	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	12	0	500	9	0	263	2	0	54	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8856323_8856556	Gene_FGRRES_11556	FGRRES_11556		0	5	2	25	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	13	0	500	7	0	618	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_2_885699_885740	Gene_FGRRES_17067_M	FGRRES_17067_M		0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8857577_8858478	Gene_FGRRES_11555	FGRRES_11555		0	3	2	17	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	6	0	500	5	0	163	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_2_8858976_8859276	Gene_FGRRES_11554	FGRRES_11554		0	6	1	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	0	500	7	0	595	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8861343_8861949	Gene_FGRRES_16057	FGRRES_16057		0	8	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	4	1	0	500	9	0	356	1	0	49	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_2_8862964_8863174	Gene_FGRRES_11552	FGRRES_11552		0	1	1	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	0	500	2	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8865698_8865811	Gene_FGRRES_16056	FGRRES_16056		0	9	3	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	6	4	0	500	11	0	966	2	0	50	0	0	0	0	0	0	1	0	6	0	0	0	6	0	500
Exon_2_8868096_8868673	Gene_FGRRES_11550	FGRRES_11550		0	5	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	500	5	0	242	2	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8870659_8871037	Gene_FGRRES_16055	FGRRES_16055		0	5	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	5	0	500	4	0	235	2	0	69	0	0	0	0	0	0	1	0	235	0	0	0	3	0	500
Exon_2_8872369_8872659	Gene_FGRRES_15661	FGRRES_15661		0	2	1	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	6	0	500	3	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8873761_8873937	Gene_FGRRES_11548	FGRRES_11548		0	2	2	14	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	10	0	500	4	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8876036_8876827	Gene_FGRRES_11547	FGRRES_11547		0	0	4	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	500	4	0	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8876998_8877101	Gene_FGRRES_11546	FGRRES_11546		0	2	2	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	500	4	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8878952_8879723	Gene_FGRRES_11545	FGRRES_11545		0	5	10	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	0	500	15	0	509	1	0	93	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_2_8881874_8882022	Gene_FGRRES_11544	FGRRES_11544		2	7	13	15	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6	2	6	0	500	21	0	390	7	0	113	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_2_8887214_8887355	Gene_FGRRES_11543_M	FGRRES_11543_M		0	1	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	3	0	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8889209_8889230	Gene_FGRRES_14014	FGRRES_14014		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_2_8889989_8890275	Gene_FGRRES_11542	FGRRES_11542		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	160	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_2_8892795_8894092	Gene_FGRRES_11541	FGRRES_11541		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	179	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8897376_8897758	Gene_FGRRES_11540	FGRRES_11540		0	2	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	500	4	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8898163_8898762	Gene_FGRRES_11539	FGRRES_11539		0	0	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	2	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8900872_8901042	Gene_FGRRES_11538	FGRRES_11538		0	0	1	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	1	0	145	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_2_8901668_8902681	Gene_FGRRES_16054	FGRRES_16054		0	2	1	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	0	500	3	0	69	1	0	215	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_2_8903590_8903811	Gene_FGRRES_11536	FGRRES_11536		0	6	2	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	12	3	0	500	4	0	508	1	0	52	0	0	0	0	0	0	4	0	6	0	0	0	12	0	500
Exon_2_890423_892640	Gene_FGRRES_08276	FGRRES_08276		0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	3	0	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_2_8907050_8907199	Gene_FGRRES_16053	FGRRES_16053		0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	500
Exon_2_8908393_8910246	Gene_FGRRES_16052	FGRRES_16052		0	19	13	40	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	20	0	500	32	0	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	500
Exon_2_8910332_8910372	Gene_FGRRES_20220	FGRRES_20220		0	3	3	39	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	15	0	500	6	0	169	13	0	353	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_2_8910866_8911058	Gene_FGRRES_11533	FGRRES_11533		2	5	5	17	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	10	0	290	0	0	0	1	0	2	0	0	0	1	0	6	0	0	0	17	0	500
Exon_2_8911393_8911904	Gene_FGRRES_16051_M	FGRRES_16051_M		0	10	0	20	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	11	0	500	10	0	1390	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8914134_8914607	Gene_FGRRES_11531_16050_M	FGRRES_11531_16050_M		0	1	2	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	500	2	0	124	4	0	595	0	0	0	0	0	0	1	0	6	0	0	0	8	0	500
Exon_2_8916733_8917063	Gene_FGRRES_16049	FGRRES_16049		0	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	1	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_2_8918977_8919191	Gene_FGRRES_11528	FGRRES_11528		0	4	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	500	4	0	708	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_2_8920574_8921178	Gene_FGRRES_14013	FGRRES_14013		1	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	0	0	0	5	0	283	2	0	176	0	0	0	0	0	0	1	0	605	0	0	0	6	0	500
Exon_2_8922231_8922278	Gene_FGRRES_20221	FGRRES_20221		0	1	3	14	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	0	500	4	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_2_89234_89773	Gene_FGRRES_07988	FGRRES_07988		0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_2_8923942_8924961	Gene_FGRRES_11527	FGRRES_11527		0	5	7	16	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	8	0	500	12	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_2_8926081_8927286	Gene_FGRRES_11526	FGRRES_11526		0	3	1	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	8	0	500	4	0	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_2_8928846_8929160	Gene_FGRRES_11525	FGRRES_11525		1	26	13	32	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	21	4	3	0	500	35	0	447	25	0	49	0	0	0	0	0	0	5	0	6	0	0	0	4	0	500
Exon_2_893009_893170	Gene_FGRRES_08277	FGRRES_08277		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
