# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_3_3078314_3078809	Gene_FGRRES_05679	FGRRES_05679		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3082029_3082382	Gene_FGRRES_05681	FGRRES_05681		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3082585_3084417	Gene_FGRRES_05682	FGRRES_05682		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3085094_3085810	Gene_FGRRES_05683	FGRRES_05683		0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	2	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3087216_3087872	Gene_FGRRES_05684	FGRRES_05684		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3090149_3090266	Gene_FGRRES_05685	FGRRES_05685		0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	2	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3091805_3093850	Gene_FGRRES_05686	FGRRES_05686		0	1	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	3	0	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3094133_3094261	Gene_FGRRES_05687	FGRRES_05687		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3101536_3101564	Gene_FGRRES_05689	FGRRES_05689		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	451	0	0	0	1	0	500
Exon_3_3103042_3103296	Gene_FGRRES_05690	FGRRES_05690		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3106222_3109467	Gene_FGRRES_05691	FGRRES_05691		0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	2	0	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3113042_3113377	Gene_FGRRES_12787	FGRRES_12787		1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3113626_3114750	Gene_FGRRES_05692	FGRRES_05692		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3116651_3117880	Gene_FGRRES_16525	FGRRES_16525		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3118440_3118746	Gene_FGRRES_05694	FGRRES_05694		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3119912_3120352	Gene_FGRRES_16526	FGRRES_16526		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3121983_3122330	Gene_FGRRES_12788	FGRRES_12788		0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3123211_3124283	Gene_FGRRES_05696	FGRRES_05696		0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	1	0	1073	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_3125017_3125057	Gene_FGRRES_16527	FGRRES_16527		0	4	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	500	4	0	2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3129573_3129607	Gene_FGRRES_20271	FGRRES_20271		0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_3135545_3136195	Gene_FGRRES_05700	FGRRES_05700		0	1	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	4	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3138559_3138694	Gene_FGRRES_05701	FGRRES_05701		0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	136	1	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3139966_3140418	Gene_FGRRES_05702	FGRRES_05702		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3140473_3141528	Gene_FGRRES_05703	FGRRES_05703		0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	2	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3142189_3142420	Gene_FGRRES_05704	FGRRES_05704		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3143781_3145265	Gene_FGRRES_05705	FGRRES_05705		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3145367_3146590	Gene_FGRRES_05706	FGRRES_05706		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3149960_3152176	Gene_FGRRES_16528	FGRRES_16528		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_315025_316338	Gene_FGRRES_04799	FGRRES_04799		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3152730_3155474	Gene_FGRRES_05709	FGRRES_05709		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3155758_3156234	Gene_FGRRES_05710	FGRRES_05710		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3156743_3157495	Gene_FGRRES_12790_1_M	FGRRES_12790_1_M		0	3	4	3	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	500	6	0	1141	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_3160779_3162740	Gene_FGRRES_05712	FGRRES_05712		0	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	500	5	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3162932_3163120	Gene_FGRRES_12792	FGRRES_12792		0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3164021_3164992	Gene_FGRRES_05713_M	FGRRES_05713_M		0	2	1	7	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	500	3	0	165	2	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_3166492_3167097	Gene_FGRRES_05714	FGRRES_05714		0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	1	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3168596_3169264	Gene_FGRRES_05715	FGRRES_05715		0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	2	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3169731_3169841	Gene_FGRRES_20272	FGRRES_20272		0	0	4	5	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	4	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3170389_3170553	Gene_FGRRES_15314	FGRRES_15314		0	1	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	500	1	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3171013_3171136	Gene_FGRRES_05716_M	FGRRES_05716_M		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3172892_3172969	Gene_FGRRES_16529	FGRRES_16529		0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	2	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3177333_3180794	Gene_FGRRES_05719	FGRRES_05719		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3181124_3181248	Gene_FGRRES_05720	FGRRES_05720		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3185265_3185627	Gene_FGRRES_12793	FGRRES_12793		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3187365_3187794	Gene_FGRRES_15317_M	FGRRES_15317_M		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	430	1	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3189938_3192496	Gene_FGRRES_05721	FGRRES_05721		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3192821_3193263	Gene_FGRRES_16530	FGRRES_16530		0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3195938_3196249	Gene_FGRRES_12794	FGRRES_12794		1	1	2	6	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	4	0	312	1	0	310	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_3196965_3198398	Gene_FGRRES_05723	FGRRES_05723		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3199043_3199527	Gene_FGRRES_05724	FGRRES_05724		0	1	3	4	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	4	0	1126	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3201436_3201485	Gene_FGRRES_05725	FGRRES_05725		0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	1468	1	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3203819_3203933	Gene_FGRRES_12795	FGRRES_12795		0	1	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	1	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3205298_3205720	Gene_FGRRES_12796	FGRRES_12796		0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_3207523_3207747	Gene_FGRRES_20273	FGRRES_20273		0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_3208307_3208644	Gene_FGRRES_05727	FGRRES_05727		0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_3209396_3209418	Gene_FGRRES_16531	FGRRES_16531		0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	820	2	0	49	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3210455_3211219	Gene_FGRRES_05729	FGRRES_05729		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3212708_3212828	Gene_FGRRES_20274	FGRRES_20274		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3215076_3215246	Gene_FGRRES_05731	FGRRES_05731		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3217197_3219221	Gene_FGRRES_12798	FGRRES_12798		0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	2	0	2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3219680_3221355	Gene_FGRRES_12799	FGRRES_12799		0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	2	0	1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3222329_3222413	Gene_FGRRES_05733	FGRRES_05733		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1019	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3224808_3226408	Gene_FGRRES_05734	FGRRES_05734		0	2	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	500	5	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3228297_3229345	Gene_FGRRES_05735	FGRRES_05735		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_323068_323306	Gene_FGRRES_04802	FGRRES_04802		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3230979_3231146	Gene_FGRRES_05736	FGRRES_05736		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	5269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3244974_3245051	Gene_FGRRES_05738	FGRRES_05738		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3246373_3246566	Gene_FGRRES_05739	FGRRES_05739		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3248690_3248928	Gene_FGRRES_16532	FGRRES_16532		0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	500	4	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3251410_3252627	Gene_FGRRES_05741	FGRRES_05741		0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_3253350_3253370	Gene_FGRRES_05742	FGRRES_05742		0	0	1	6	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	500	1	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3254883_3255098	Gene_FGRRES_15318	FGRRES_15318		0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3256198_3257088	Gene_FGRRES_05743	FGRRES_05743		0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	1	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3258240_3259730	Gene_FGRRES_16533	FGRRES_16533		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3262434_3263186	Gene_FGRRES_05745	FGRRES_05745		0	1	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	500	2	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3263868_3264584	Gene_FGRRES_05746	FGRRES_05746		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3265393_3266912	Gene_FGRRES_05747	FGRRES_05747		0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3269305_3269498	Gene_FGRRES_12800	FGRRES_12800		0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	2	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3271818_3273271	Gene_FGRRES_16534	FGRRES_16534		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_3275566_3276170	Gene_FGRRES_05749	FGRRES_05749		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	390	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_3277581_3277610	Gene_FGRRES_16535	FGRRES_16535		0	2	0	8	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	500	2	0	312	2	0	57	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_3278651_3283726	Gene_FGRRES_05751	FGRRES_05751		1	7	4	5	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	0	500	12	0	5076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3284201_3284558	Gene_FGRRES_05752	FGRRES_05752		0	2	3	6	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	500	5	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_3285196_3285333	Gene_FGRRES_12801	FGRRES_12801		0	3	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	4	0	500	2	0	138	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_3_3286064_3286662	Gene_FGRRES_12802	FGRRES_12802		0	2	3	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	500	5	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
