Query	Hit	Description	E-value
FGRRES_09544	211|PHI:211|CaTUP1|AAB63195|5476|Candida	albicans|Reduced virulence	1e-09
FGRRES_09550	339|PHI:339|CLPT1|CAC41973|290576|Colletotrichum	lindemuthianum|Reduced virulence	1e-23
FGRRES_09556	2552|PHI:2552|NOP4|Q4WNM3|746128|Aspergillus	fumigatus|Mixed outcome	1e-06
FGRRES_09558	891|PHI:891|MGG_01748|EDK04531|318829|Magnaporthe	oryzae|Reduced virulence	2e-124
FGRRES_09565	1449|PHI:1449|GzGATA007|I1RYV4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09568	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-27
FGRRES_09572	2734|PHI:2734|	metF|Q97S30|1313|Streptococcus Pneumoniae|Mixed outcome	2e-34
FGRRES_09577_M	3098	| URA4 | PHI:3098 | J9VJS8 | 5207 | Cryptococcus neoformans | reduced virulence	3e-99
FGRRES_09578	3312	| gta1 | PHI:3312 | G4MT75 | 318829 | Magnaporthe oryzae | reduced virulence	0.0
FGRRES_09580	504|PHI:504|LEU2|CAA42366|4932|Saccharomyces	cerevisiae|Reduced virulence	2e-28
FGRRES_09584	2515|PHI:2515|ALG7|Q4X146|746128|Aspergillus	fumigatus|Lethal	0.0
FGRRES_09585	2594|PHI:2594|SET3|Q59ZX1|746128|Aspergillus	fumigatus|Mixed outcome	5e-09
FGRRES_09587	435|PHI:435|VMA7|EAL02110|5476|Candida	albicans|Loss of pathogenicity	8e-48
FGRRES_09589	2520|PHI:2520|LYS4|Q4WUL6	|746128|Aspergillus fumigatus|Lethal	5e-50
FGRRES_09591	2560|PHI:2560|CNB1|Q6FLU4|5478|Candida	glabrata|Reduced virulence	9e-18
FGRRES_09593	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	1e-29
FGRRES_09594	1757|PHI:1757|GzZC072|I1RYY1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09595	1161|PHI:1161|MgMfs1|A4ZGP3|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	4e-170
FGRRES_09598	911|PHI:911|um11451||5270|Ustilago	maydis|Reduced virulence	1e-25
FGRRES_09599	2255|PHI:2255|Abd1|Q0U2A0|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	2e-64
FGRRES_09612	2327|PHI:2327|HOG1|P0C431|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_09613_M	2062|PHI:2062|Gph1|XP_363893|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Mixed outcome	0.0
FGRRES_09614	395|PHI:395|FGA2|BAD44729|5507|Fusarium	oxysporum|Loss of pathogenicity	0.0
FGRRES_09619	378|PHI:378|SIT4|EAK91146|5476|Candida	albicans|Reduced virulence	6e-77
FGRRES_09621	853|PHI:853|YAP1|EAK83313|5270|Ustilago	maydis|Reduced virulence	3e-06
FGRRES_09629	1411|PHI:1411|GzC2H078|I1RZ11|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	5e-175
FGRRES_09638	2804|PHI:2804|ecp6|Q2FDM5|93612|Setosphaeria	turcica|Reduced virulence	2e-18
FGRRES_09643	2034|PHI:2034|MFP1|G4MZY1|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	0.0
FGRRES_09646	552|PHI:552|BcLCC2|AAK77953|40559|Botrytis	cinerea|Unaffected pathogenicity	7e-156
FGRRES_09654	1598|PHI:1598|GzOB038|I1RZ35|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	2e-98
FGRRES_09660	1237|PHI:1237|FGSG_01058|I1RZ37|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_09662	1599|PHI:1599|GzOB039|I1RZ39|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-128
FGRRES_09677	2175|PHI:2175|NMR3|MGG_09705|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	2e-47
FGRRES_09681	244|PHI:244|CLAP1|AAN62846|290576|Colletotrichum	lindemuthianum|Loss of pathogenicity	6e-84
FGRRES_09690	2305|PHI:2305|BcFKBP12||40559|Botrytis	cinerea|Mixed outcome	5e-47
FGRRES_09695	2378|PHI:2378|DEP4|D2E9W9|29001|Alternaria	brassicicola|Mixed outcome	6e-09
FGRRES_09701	513|PHI:513|ARN1	(related: SIT1)|EAK97011|5476|Candida albicans|Reduced virulence	5e-45
FGRRES_09706	2042|PHI:2042|ABC3|Q3Y5V5|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	5e-09
FGRRES_09707	267|PHI:267|MLT1|AAD51594|5476|Candida	albicans|Reduced virulence	5e-128
FGRRES_09715	1412|PHI:1412|GzC2H079|I1RZ85|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09717	2821|PHI:2821|SNF2|Q5ALP9|5476|Candida	albicans|Reduced virulence	8e-06
FGRRES_09720	3629	| Rv0392c | PHI:3629 | P95200 | 1773 | Mycobacterium tuberculosis | unaffected pathogenicity	4e-10
FGRRES_09724_M	1649|PHI:1649|GzWing021|I1RZ94|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09725	2655|PHI:2655|lon|K1C7N5|287|Pseudomonas	aeruginosa|Reduced virulence	1e-159
FGRRES_09726_M	1751|PHI:1751|GzZC066|I1RZ96|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09728	1616|PHI:1616|GzssDB001|I1RE55|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-43
FGRRES_09740	1458|PHI:1458|GzAra006|Q4I7F9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-41
FGRRES_09743	1701|PHI:1701|GzZC016|I1RKS9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-78
FGRRES_09765	783|PHI:783|MGG_04163|EDJ99464|318829|Magnaporthe	oryzae|Reduced virulence	0.0
FGRRES_09766	1458|PHI:1458|GzAra006|Q4I7F9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	8e-55
FGRRES_09768	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-10
FGRRES_09770	1413|PHI:1413|GzC2H080|I1RZD4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09778	3280	| CoRAS1 | PHI:3280 | N4VQQ5 | 5465 | Colletotrichum orbiculare | 	2e-143
FGRRES_09782	2976|PHI:2976|CgOPT1|C6ZRH8|29905|Colletotrichum	gloeosporioides f. sp. aeschynomenes|Reduced virulence	8e-145
FGRRES_09784	1228|PHI:1228|FGSG_07745|I1RR00|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	6e-12
FGRRES_09791	1524|PHI:1524|GzHOMEL033|I1RZF2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09801	852|PHI:852|GyrA|BAC98435|337|Burkholderia	glumae|Chemistry target	2e-16
FGRRES_09807	1551|PHI:1551|GzMyb015|I1RZG7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09815	2382|PHI:2382|Upa2|Q6QIY0|5270|Ustilago	maydis|Unaffected pathogenicity	0.0
FGRRES_09828_M	2821|PHI:2821|SNF2|Q5ALP9|5476|Candida	albicans|Reduced virulence	4e-24
FGRRES_09832	1334|PHI:1334|GzbZIP016|I1RZI7|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_09834	358|PHI:358|ILV2|AAR29084|5207|Cryptococcus	neoformans|Loss of pathogenicity	5e-12
FGRRES_09837	1615|PHI:1615|GzSGT1|I1RZJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09838	1500|PHI:1500|GzHMG032|I1S2F2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-06
FGRRES_09848	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-10
FGRRES_09849	2038|PHI:2038|Mir1|MGG_02370|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	8e-09
FGRRES_09851	2553|PHI:2553|VPS4|Q5AG40|5476|Candida	albicans|Loss of pathogenicity	3e-72
FGRRES_09852	1600|PHI:1600|GzOB041|I1RZK5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	6e-121
FGRRES_09855	443|PHI:443|CBL1||5518|Fusarium	graminearum|Reduced virulence	1e-12
FGRRES_09857	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09865_M	2038|PHI:2038|Mir1|MGG_02370|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	4e-07
FGRRES_09868	1497|PHI:1497|GzHMG029|I1RZL9|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_09870	2601|PHI:2601|Asc1|P83774|746128|Aspergillus	fumigatus|Mixed outcome	3e-148
FGRRES_09871	1318|PHI:1318|GzBrom003|I1RZM2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09873	2962|PHI:2962|glyA|C5BEV2|67780|Edwardsiella	ictaluri|Reduced virulence	1e-100
FGRRES_09882	2844|PHI:2844|BRM2|O93802|5599|Alternaria	alternata|Unaffected pathogenicity	9e-25
FGRRES_09884	1753|PHI:1753|GzZC068|I1RZN4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09890	2651|PHI:2651|yedX|Q8ZQ52|90371|Salmonella	enterica serovar Typhimurium|Unaffected pathogenicity	2e-16
FGRRES_09892	1667|PHI:1667|GzCCHC007|I1RZP2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09895	794|PHI:794|MGG_09471|EDJ95622|318829|Magnaporthe	oryzae|Reduced virulence	0.0
FGRRES_09896	305|PHI:305|ICL1|AAN28719|318829|Magnaporthe	oryzae|Reduced virulence	0.0
FGRRES_09897	1197|PHI:1197|(Snf1)|I1RZP6|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_09903	3377	| FgSte7 | PHI:3377 | I1RZQ2 | 5518 | Fusarium graminearum | reduced virulence	0.0
FGRRES_09904	1601|PHI:1601|GzOB042|Q4HYQ4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09908	231|PHI:231|RPK1|AAK31209|5462|Colletotrichum	lagenarium|Loss of pathogenicity	0.0
FGRRES_09913	3381	| FVEG_12533 | PHI:3381 | W7N2B4 | 117187 | Fusarium verticillioides | unaffected pathogenicity	9e-16
FGRRES_09916_M	842|PHI:842|erg11/cyp51|ABO93367|54734|Mycosphaerella	graminicola|Chemistry target	9e-14
FGRRES_09917	373|PHI:373|PLD1|EAK93902|5476|Candida	albicans|Reduced virulence	0.0
FGRRES_09921	1752|PHI:1752|GzZC067|I1RZR8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09928	2396|PHI:2396|GzSYN2|I1RZS5|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_09930	1660|PHI:1660|GzCCCH004|I1S4C9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	7e-36
FGRRES_09931	2510|PHI:2510|msdS/AfmsdC|Q6PWQ1|746128|Aspergillus	fumigatus|Unaffected pathogenicity	3e-68
FGRRES_09932	981|PHI:981|hopI1|AAL84247|59511|Pseudomonas	syringae|Effector (plant avirulence determinant)	1e-10
FGRRES_09934	2964|PHI:2964|AsnB|G7TM01|129394|Xanthomonas	oryzae pv. Oryzicola|Reduced virulence	2e-180
FGRRES_09941	3060	| Molrg1 | PHI:3060 | G4MZD0 | 318829 | Magnaporthe oryzae | mixed outcome	5e-10
FGRRES_09943	591|PHI:591|ORP1|AAK51698|318829|Magnaporthe	oryzae|Loss of pathogenicity	1e-33
FGRRES_09946	790|PHI:790|MGG_07259|EDK03989|318829|Magnaporthe	oryzae|Reduced virulence	8e-109
FGRRES_09952	1629|PHI:1629|GzWing001|I1RAH2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-28
FGRRES_09956	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	4e-13
FGRRES_09979	2322|PHI:2322|SidH|Q4WF54|746128|Aspergillus	fumigatus|Reduced virulence	1e-21
FGRRES_09980	434|PHI:434|GEL2|EAL88984|5085|Aspergillus	fumigatus|Reduced virulence	4e-87
FGRRES_09988	84|PHI:84|MAGC|AAB65427|318829|Magnaporthe	oryzae|Unaffected pathogenicity	0.0
FGRRES_09991	1602|PHI:1602|GzOB043|I1RZY1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_09993_M	823|PHI:823|beta-tubulin|CAA56936|38038|Rhynchosporium	secalis|Chemistry target	1e-85
FGRRES_10003_M	2728|PHI:2728|FgERG4|I1RZZ3|5518|Fusarium	graminearum|Reduced virulence	0.0
FGRRES_10004	179|PHI:179|PELA|AAA33338|140110|Nectria	haematococca (related: Fusarium solani)|Reduced virulence	1e-119
FGRRES_10014_M	1795|PHI:1795|GzZC110|I1RSX8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-25
FGRRES_10015	1680|PHI:1680|GzMIZ002|I1S004|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10020	2029|PHI:2029|TGL2|G4NEK6|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	6e-113
FGRRES_10025	2269|PHI:2269|Mdh1|0|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	2e-75
FGRRES_10026	2022|PHI:2022|BUF1|MGG_02252|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	1e-21
FGRRES_10027	3415	| Fre2 | PHI:3415 | T2BNJ5 | 5207 | Cryptococcus neoformans | mixed outcome	1e-33
FGRRES_10028	441|PHI:441|BTP1|CAE55153|40559|Botrytis	cinerea|Reduced virulence	4e-23
FGRRES_10029	1161|PHI:1161|MgMfs1|A4ZGP3|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	3e-22
FGRRES_10037	1201|PHI:1201|(Bud32)|Q4HYC1|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10042	3374	| FgSln1 | PHI:3374 | I1S028 | 5518 | Fusarium graminearum | reduced virulence	0.0
FGRRES_10048	319|PHI:319|SQL2|AAO19638|5270|Ustilago	maydis|Reduced virulence	6e-06
FGRRES_10053	2091|PHI:2091|MgATG5|EF486491|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	8e-102
FGRRES_10066	1203|PHI:1203|(Sc	Yck1/2/3)|I1S050|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10068	1525|PHI:1525|GzHOMEL035|Q4HY90|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10069	1772|PHI:1772|GzZC087|I1S053|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10081	167|PHI:167|CHIP3|AAF00024|5457|Colletotrichum	gloeosporioides|Unaffected pathogenicity	1e-36
FGRRES_10085	441|PHI:441|BTP1|CAE55153|40559|Botrytis	cinerea|Reduced virulence	9e-23
FGRRES_10087	423|PHI:423|VAD1|AAV41010|5207|Cryptococcus	neoformans|Reduced virulence	3e-62
FGRRES_10092	3332	| snf7 | PHI:3332 | A0A095CFR8 | 552467 | Cryptococcus gattii | loss of pathogenicity	6e-50
FGRRES_10095	1210|PHI:1210|FGSG_01058|I1S077|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10098	3381	| FVEG_12533 | PHI:3381 | W7N2B4 | 117187 | Fusarium verticillioides | unaffected pathogenicity	1e-102
FGRRES_10111	3014	| MoAND1 | PHI:3014 | G5EHD3 | 318829 | Magnaporthe oryzae | reduced virulence	2e-22
FGRRES_10114	3279	| CoRAS2 | PHI:3279 | N4UYN1 | 5465 | Colletotrichum orbiculare | reduced virulence	2e-138
FGRRES_10116	1055|PHI:1055|CgCHSIII|AAL23718|31870|Colletotrichum	graminicola|Unaffected pathogenicity	0.0
FGRRES_10119	3257	| MoIlv1 | PHI:3257 | G4MU34 | 318829 | Magnaporthe oryzae | reduced virulence	1e-17
FGRRES_10124	714|PHI:714|PKS4	(related: ZEA1)|ABB90283|5518|Fusarium graminearum|Unaffected pathogenicity	2e-21
FGRRES_10126	2321|PHI:2321|SidI|Q4WR83|746128|Aspergillus	fumigatus|Reduced virulence	1e-19
FGRRES_10129	1295|PHI:1295|FgStuA|I1S0A8|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10142	3808	| Atf1 | PHI:3808 | I1S0C0 | 5518 | Fusarium graminearum (related: Gibberella zeae) | effector (plant avirulence determinant)	0.0
FGRRES_10143	1668|PHI:1668|GzCCHC008|I1S0C1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10145	901|PHI:901|um01886||5270|Ustilago	maydis|Unaffected pathogenicity	9e-52
FGRRES_10150	2602|PHI:2602|Rim9|Q4PH32|5270|Ustilago	maydis|Unaffected pathogenicity	2e-17
FGRRES_10162	1416|PHI:1416|GzC2H083|I1S0D8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10174	1552|PHI:1552|GzMyb016|I1S0N5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-93
FGRRES_10179	1533|PHI:1533|GzLam002|I1S0F5|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	1e-108
FGRRES_10186	1617|PHI:1617|GzssDB002|I1S0G0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-105
FGRRES_10188	3630	| Rv2467 | PHI:3630 | L7N655 | 1773 | Mycobacterium tuberculosis | increased virulence	3e-14
FGRRES_10189	465|PHI:465|KIN2|AAB63337|5270|Ustilago	maydis|Reduced virulence	2e-68
FGRRES_10190	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	1e-55
FGRRES_10193	2570|PHI:2570|CYB2|Q6FM61|5478|Candida	glabrata|Reduced virulence	3e-10
FGRRES_10196	1247|PHI:1247|FGSG_02488|I1S0G8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10198	2520|PHI:2520|LYS4|Q4WUL6	|746128|Aspergillus fumigatus|Lethal	1e-44
FGRRES_10200	3277	| gnoA | PHI:3277 | Q4WIQ3 | 746128 | Aspergillus fumigatus | unaffected pathogenicity	0.0
FGRRES_10212	2118|PHI:2118|MgSM1|MGG_05344|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Effector (plant avirulence determinant)	2e-56
FGRRES_10216	419|PHI:419|CSH1|AAP93915|5476|Candida	albicans|Reduced virulence	4e-17
FGRRES_10221	1526|PHI:1526|GzHOMEL036|I1S0J3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10226	2075|PHI:2075|Moatg7|MGG_07297|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	0.0
FGRRES_10230	133|PHI:133|AKT1|BAA36588|5599|Alternaria	alternata|Loss of pathogenicity	4e-61
FGRRES_10239	2491|PHI:2491|FgPTC1|I1RJS9|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	2e-25
FGRRES_10242	280|PHI:280|CCN1|AAG36938|5207|Cryptococcus	neoformans|Reduced virulence	3e-12
FGRRES_10251	211|PHI:211|CaTUP1|AAB63195|5476|Candida	albicans|Reduced virulence	9e-21
FGRRES_10259	1135|PHI:1135|LmIFRD|C6KED4|5022|Leptosphaeria	maculans|Loss of pathogenicity	2e-34
FGRRES_10268	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	4e-10
FGRRES_10269	1552|PHI:1552|GzMyb016|I1S0N5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10275	2822|PHI:2822|Cxt1p|Q5K8R6|5207|Cryptococcus	neoformans|Reduced virulence	1e-37
FGRRES_10277_8_M	1669|PHI:1669|GzCCHC009|I1S0P1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-97
FGRRES_10280	2601|PHI:2601|Asc1|P83774|746128|Aspergillus	fumigatus|Mixed outcome	6e-12
FGRRES_10284	2227|PHI:2227|pao|D4III8|5270|Ustilago	maydis|Mixed outcome	2e-16
FGRRES_10286	1670|PHI:1670|GzCCHC010|I1S0Q0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-127
FGRRES_10295	2038|PHI:2038|Mir1|MGG_02370|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	3e-08
FGRRES_10307	1554|PHI:1554|GzMyb018|I1RC64|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-20
FGRRES_10310	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	6e-55
FGRRES_10313	1196|PHI:1196|(Mgv1)|I1S0S6|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10315	2543|PHI:2543|GCD6|Q4WLS1|746128|Aspergillus	fumigatus|Mixed outcome	2e-07
FGRRES_10318	2654|PHI:2654|DUR1,2|Q59VF3|5476|Candida	albicans|Reduced virulence	5e-12
FGRRES_10325	2174|PHI:2174|NMR2|MGG_02860|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	2e-10
FGRRES_10327	1054|PHI:1054|CgCHSI|AAL23717|31870|Colletotrichum	graminicola|Unaffected pathogenicity	0.0
FGRRES_10328	2175|PHI:2175|NMR3|MGG_09705|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	5e-07
FGRRES_10330	413|PHI:413|MPD1|AAT84078|13684|Stagonospora	nodorum|Unaffected pathogenicity	3e-93
FGRRES_10331	1651|PHI:1651|GzWing023|I1S0U2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10345	2528|PHI:2528|SLY1|Q4WYU7|746128|Aspergillus	fumigatus|Lethal	0.0
FGRRES_10350	1417|PHI:1417|GzC2H084|I1S0W0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	6e-179
FGRRES_10352	213|PHI:213|CPA1|AAF69795|5207|Cryptococcus	neoformans|Reduced virulence	1e-65
FGRRES_10353_M	3278	| CoIra1 | PHI:3278 | N4V0R3 | 5465 | Colletotrichum orbiculare | reduced virulence	2e-19
FGRRES_10360	1418|PHI:1418|GzC2H085|I1S0W9|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_10361	2141|PHI:2141|CDC15|XP_001406795|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	8e-12
FGRRES_10362	2321|PHI:2321|SidI|Q4WR83|746128|Aspergillus	fumigatus|Reduced virulence	2e-50
FGRRES_10366	3388	| FVEG_12522 | PHI:3388 | W7N2B2 | 117187 | Fusarium verticillioides | unaffected pathogenicity	8e-09
FGRRES_10369	1419|PHI:1419|GzC2H086|I1S0X7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10384	1296|PHI:1296|GzAPSES004|I1S0Z2|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_10390	1414|PHI:1414|GzC2H081|I1RZL0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	6e-12
FGRRES_10391	1579|PHI:1579|GzOB019|I1RM25|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10395	2700|PHI:2700|lac2|J7MF98|5465|Colletotrichum	orbiculare|Reduced virulence	0.0
FGRRES_10397	2394|PHI:2394|Conserved	hypothetical protein |I1S104|5518|Gibberella zeae (related: Fusarium graminearum)|Increased virulence (Hypervirulence)	0.0
FGRRES_10402	885|PHI:885|MGG_02240|EDJ98842|318829|Magnaporthe	oryzae|Reduced virulence	1e-73
FGRRES_10411_M	2208|PHI:2208|endo-1,4-beta-xylanase	[GH10 family]|MGG_05464|148305|Magnaporthe oryzae (related: Magnaporthe grisea)|Reduced virulence	5e-122
FGRRES_10417	2644|PHI:2644|thioredoxin	1|P0AA28|90371|Salmonella enterica serovar Typhimurium|Reduced virulence	2e-14
FGRRES_10429	1767|PHI:1767|GzZC082|I1S134|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10446	358|PHI:358|ILV2|AAR29084|5207|Cryptococcus	neoformans|Loss of pathogenicity	3e-09
FGRRES_10458	1766|PHI:1766|GzZC081|I1S160|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_10459_M	3384	| FVEG_12530 | PHI:3384 | W7N2C1 | 117187 | Fusarium verticillioides | unaffected pathogenicity	3e-71
FGRRES_10461	2357|PHI:2357|CYP52X1|E2EAF6|475271|Beauveria	bassiana|Reduced virulence	3e-24
FGRRES_10463	2838|PHI:2838|TOX9|D2SZX8|5016|Cochliobolus	heterostrophus|Reduced virulence	2e-23
FGRRES_10464	2290|PHI:2290|BcBOA6|B1GVX7|40559|Botrytis	cinerea|Reduced virulence	0.0
FGRRES_10470	1420|PHI:1420|GzC2H088|I1S172|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_10474	538|PHI:538|FRT1|AAU87358|40559|Botrytis	cinerea|Unaffected pathogenicity	4e-54
FGRRES_10483	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	6e-27
FGRRES_10493	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	7e-10
FGRRES_10500	3629	| Rv0392c | PHI:3629 | P95200 | 1773 | Mycobacterium tuberculosis | unaffected pathogenicity	2e-17
FGRRES_10506	812|PHI:812|MGG_10702|EDJ94108|318829|Magnaporthe	oryzae|Reduced virulence	6e-58
